date,store_id,sku_id,sales,price,promo,on_hand_inventory,lead_time_days,unit_cost
2024-04-09,CA_1,SKU_004,19,10.58,0,10,3,5.57
2024-04-10,CA_1,SKU_004,24,10.59,0,10,3,5.57
2024-04-11,CA_1,SKU_004,23,10.34,0,10,3,5.57
2024-04-12,CA_1,SKU_004,22,10.65,0,10,3,5.57
2024-04-13,CA_1,SKU_004,22,10.73,0,10,3,5.57
2024-04-14,CA_1,SKU_004,22,11.08,0,10,3,5.57
2024-04-15,CA_1,SKU_004,15,11.07,0,10,3,5.57
2024-04-16,CA_1,SKU_004,20,10.86,0,10,3,5.57
2024-04-17,CA_1,SKU_004,13,10.55,0,10,3,5.57
2024-04-18,CA_1,SKU_004,16,10.82,0,10,3,5.57
2024-04-19,CA_1,SKU_004,25,10.54,0,10,3,5.57
2024-04-20,CA_1,SKU_004,18,10.8,0,10,3,5.57
2024-04-21,CA_1,SKU_004,25,10.68,0,10,3,5.57
2024-04-22,CA_1,SKU_004,18,10.2,0,10,3,5.57
2024-04-23,CA_1,SKU_004,22,10.45,0,10,3,5.57
2024-04-24,CA_1,SKU_004,18,10.75,0,10,3,5.57
2024-04-25,CA_1,SKU_004,23,10.59,0,10,3,5.57
2024-04-26,CA_1,SKU_004,14,10.68,0,10,3,5.57
2024-04-27,CA_1,SKU_004,18,10.59,0,10,3,5.57
2024-04-28,CA_1,SKU_004,22,10.86,0,10,3,5.57
2024-04-29,CA_1,SKU_004,18,10.65,0,10,3,5.57
2024-04-30,CA_1,SKU_004,23,10.71,0,10,3,5.57
2024-05-01,CA_1,SKU_004,21,10.42,0,10,3,5.57
2024-05-02,CA_1,SKU_004,22,10.52,0,10,3,5.57
2024-05-03,CA_1,SKU_004,17,10.47,0,10,3,5.57
2024-05-04,CA_1,SKU_004,27,10.36,1,10,3,5.57
2024-05-05,CA_1,SKU_004,22,10.66,0,10,3,5.57
2024-05-06,CA_1,SKU_004,26,10.44,0,10,3,5.57
2024-05-07,CA_1,SKU_004,16,10.76,0,10,3,5.57
2024-05-08,CA_1,SKU_004,15,10.6,0,10,3,5.57
2024-05-09,CA_1,SKU_004,26,10.51,0,10,3,5.57
2024-05-10,CA_1,SKU_004,19,10.5,0,10,3,5.57
2024-05-11,CA_1,SKU_004,15,10.43,0,10,3,5.57
2024-05-12,CA_1,SKU_004,25,10.85,0,10,3,5.57
2024-05-13,CA_1,SKU_004,31,9.64,1,10,3,5.57
2024-05-14,CA_1,SKU_004,19,11.01,0,10,3,5.57
2024-05-15,CA_1,SKU_004,16,10.76,0,10,3,5.57
2024-05-16,CA_1,SKU_004,23,10.62,0,10,3,5.57
2024-05-17,CA_1,SKU_004,14,10.44,0,10,3,5.57
2024-05-18,CA_1,SKU_004,28,10.02,1,10,3,5.57
2024-05-19,CA_1,SKU_004,21,10.58,0,10,3,5.57
2024-05-20,CA_1,SKU_004,16,10.67,0,10,3,5.57
2024-05-21,CA_1,SKU_004,23,10.65,0,10,3,5.57
2024-05-22,CA_1,SKU_004,18,10.69,0,10,3,5.57
2024-05-23,CA_1,SKU_004,25,10.47,0,10,3,5.57
2024-05-24,CA_1,SKU_004,22,9.64,1,10,3,5.57
2024-05-25,CA_1,SKU_004,20,11.0,0,10,3,5.57
2024-05-26,CA_1,SKU_004,32,10.56,0,10,3,5.57
2024-05-27,CA_1,SKU_004,21,10.77,0,10,3,5.57
2024-05-28,CA_1,SKU_004,27,10.65,0,10,3,5.57
2024-05-29,CA_1,SKU_004,19,10.58,0,10,3,5.57
2024-05-30,CA_1,SKU_004,20,11.14,0,10,3,5.57
2024-05-31,CA_1,SKU_004,23,9.97,1,10,3,5.57
2024-06-01,CA_1,SKU_004,20,10.48,0,10,3,5.57
2024-06-02,CA_1,SKU_004,21,10.42,0,10,3,5.57
2024-06-03,CA_1,SKU_004,29,10.06,1,10,3,5.57
2024-06-04,CA_1,SKU_004,16,10.78,0,10,3,5.57
2024-06-05,CA_1,SKU_004,20,10.68,0,10,3,5.57
2024-06-06,CA_1,SKU_004,31,10.0,1,10,3,5.57
2024-06-07,CA_1,SKU_004,25,9.79,1,10,3,5.57
2024-06-08,CA_1,SKU_004,16,10.62,0,10,3,5.57
2024-06-09,CA_1,SKU_004,22,10.82,0,10,3,5.57
2024-06-10,CA_1,SKU_004,23,10.52,0,10,3,5.57
2024-06-11,CA_1,SKU_004,25,10.55,0,10,3,5.57
2024-06-12,CA_1,SKU_004,28,9.93,1,10,3,5.57
2024-06-13,CA_1,SKU_004,29,9.85,1,10,3,5.57
2024-06-14,CA_1,SKU_004,27,9.6,1,10,3,5.57
2024-06-15,CA_1,SKU_004,25,10.81,0,10,3,5.57
2024-06-16,CA_1,SKU_004,18,10.24,0,10,3,5.57
2024-06-17,CA_1,SKU_004,27,9.85,1,10,3,5.57
2024-06-18,CA_1,SKU_004,24,10.32,0,10,3,5.57
2024-06-19,CA_1,SKU_004,23,10.04,1,10,3,5.57
2024-06-20,CA_1,SKU_004,27,10.75,0,10,3,5.57
2024-06-21,CA_1,SKU_004,31,9.69,1,10,3,5.57
2024-06-22,CA_1,SKU_004,27,9.7,1,10,3,5.57
2024-06-23,CA_1,SKU_004,26,10.64,0,10,3,5.57
2024-06-24,CA_1,SKU_004,16,10.8,0,10,3,5.57
2024-06-25,CA_1,SKU_004,23,10.48,0,10,3,5.57
2024-06-26,CA_1,SKU_004,17,10.63,0,10,3,5.57
2024-06-27,CA_1,SKU_004,24,10.93,0,10,3,5.57
2024-06-28,CA_1,SKU_004,10,10.6,0,10,3,5.57
2024-06-29,CA_1,SKU_004,16,10.82,0,10,3,5.57
2024-06-30,CA_1,SKU_004,22,10.22,0,10,3,5.57
2024-07-01,CA_1,SKU_004,20,9.71,1,10,3,5.57
2024-07-02,CA_1,SKU_004,24,10.49,0,10,3,5.57
2024-07-03,CA_1,SKU_004,16,10.81,0,10,3,5.57
2024-07-04,CA_1,SKU_004,22,10.4,0,10,3,5.57
2024-07-05,CA_1,SKU_004,20,10.51,0,10,3,5.57
2024-07-06,CA_1,SKU_004,30,9.85,1,10,3,5.57
2024-07-07,CA_1,SKU_004,24,10.72,0,10,3,5.57
2024-07-08,CA_1,SKU_004,23,11.22,0,10,3,5.57
2024-07-09,CA_1,SKU_004,23,10.75,0,10,3,5.57
2024-07-10,CA_1,SKU_004,17,10.74,0,10,3,5.57
2024-07-11,CA_1,SKU_004,24,10.82,0,10,3,5.57
2024-07-12,CA_1,SKU_004,31,10.02,1,10,3,5.57
2024-07-13,CA_1,SKU_004,28,10.02,1,10,3,5.57
2024-07-14,CA_1,SKU_004,25,10.62,0,10,3,5.57
2024-07-15,CA_1,SKU_004,19,10.61,0,10,3,5.57
2024-07-16,CA_1,SKU_004,31,9.81,1,10,3,5.57
2024-07-17,CA_1,SKU_004,22,9.54,1,10,3,5.57
2024-07-18,CA_1,SKU_004,36,9.57,1,10,3,5.57
2024-07-19,CA_1,SKU_004,20,10.64,0,10,3,5.57
2024-07-20,CA_1,SKU_004,30,10.03,1,10,3,5.57
2024-07-21,CA_1,SKU_004,23,10.07,0,10,3,5.57
2024-07-22,CA_1,SKU_004,25,9.9,1,10,3,5.57
2024-07-23,CA_1,SKU_004,31,9.68,1,10,3,5.57
2024-07-24,CA_1,SKU_004,19,10.55,0,10,3,5.57
2024-07-25,CA_1,SKU_004,24,10.56,0,10,3,5.57
2024-07-26,CA_1,SKU_004,17,10.6,0,10,3,5.57
2024-07-27,CA_1,SKU_004,29,9.67,1,10,3,5.57
2024-07-28,CA_1,SKU_004,38,9.73,1,10,3,5.57
2024-07-29,CA_1,SKU_004,27,9.76,1,10,3,5.57
2024-07-30,CA_1,SKU_004,19,10.26,0,10,3,5.57
2024-07-31,CA_1,SKU_004,16,10.72,0,10,3,5.57
2024-08-01,CA_1,SKU_004,23,10.23,0,10,3,5.57
2024-08-02,CA_1,SKU_004,20,10.77,0,10,3,5.57
2024-08-03,CA_1,SKU_004,15,10.36,0,10,3,5.57
2024-08-04,CA_1,SKU_004,29,10.71,0,10,3,5.57
2024-08-05,CA_1,SKU_004,21,10.17,0,10,3,5.57
2024-08-06,CA_1,SKU_004,23,10.53,0,10,3,5.57
2024-08-07,CA_1,SKU_004,19,10.8,0,10,3,5.57
2024-08-08,CA_1,SKU_004,28,10.61,0,10,3,5.57
2024-08-09,CA_1,SKU_004,16,11.17,0,10,3,5.57
2024-08-10,CA_1,SKU_004,20,10.71,0,10,3,5.57
2024-08-11,CA_1,SKU_004,19,10.89,0,10,3,5.57
2024-08-12,CA_1,SKU_004,21,10.35,0,10,3,5.57
2024-08-13,CA_1,SKU_004,23,10.55,0,10,3,5.57
2024-08-14,CA_1,SKU_004,25,10.62,0,10,3,5.57
2024-08-15,CA_1,SKU_004,27,10.54,0,10,3,5.57
2024-08-16,CA_1,SKU_004,22,10.5,0,10,3,5.57
2024-08-17,CA_1,SKU_004,21,10.99,0,10,3,5.57
2024-08-18,CA_1,SKU_004,28,10.44,0,10,3,5.57
2024-08-19,CA_1,SKU_004,20,10.76,0,10,3,5.57
2024-08-20,CA_1,SKU_004,19,10.34,0,10,3,5.57
2024-08-21,CA_1,SKU_004,25,10.88,0,10,3,5.57
2024-08-22,CA_1,SKU_004,28,10.79,0,10,3,5.57
2024-08-23,CA_1,SKU_004,23,10.72,0,10,3,5.57
2024-08-24,CA_1,SKU_004,22,10.18,0,10,3,5.57
2024-08-25,CA_1,SKU_004,24,10.51,0,10,3,5.57
2024-08-26,CA_1,SKU_004,24,10.87,0,10,3,5.57
2024-08-27,CA_1,SKU_004,25,10.66,0,10,3,5.57
2024-01-01,CA_2,SKU_001,16,6.09,0,71,3,3.51
2024-01-02,CA_2,SKU_001,14,6.3,0,61,3,3.51
2024-01-03,CA_2,SKU_001,16,5.76,0,49,3,3.51
2024-01-04,CA_2,SKU_001,13,5.84,0,36,3,3.51
2024-01-05,CA_2,SKU_001,14,6.04,0,29,3,3.51
2024-01-06,CA_2,SKU_001,17,5.95,0,10,3,3.51
2024-01-07,CA_2,SKU_001,14,5.97,0,10,3,3.51
2024-01-08,CA_2,SKU_001,7,5.78,0,10,3,3.51
2024-01-09,CA_2,SKU_001,10,5.66,0,10,3,3.51
2024-01-10,CA_2,SKU_001,19,5.93,0,10,3,3.51
2024-01-11,CA_2,SKU_001,18,5.7,0,10,3,3.51
2024-01-12,CA_2,SKU_001,13,6.14,0,10,3,3.51
2024-01-13,CA_2,SKU_001,17,5.94,0,10,3,3.51
2024-01-14,CA_2,SKU_001,15,5.84,0,10,3,3.51
2024-01-15,CA_2,SKU_001,10,6.08,0,10,3,3.51
2024-01-16,CA_2,SKU_001,10,6.17,0,10,3,3.51
2024-01-17,CA_2,SKU_001,14,5.92,0,10,3,3.51
2024-01-18,CA_2,SKU_001,23,5.69,1,10,3,3.51
2024-01-19,CA_2,SKU_001,13,6.24,0,10,3,3.51
2024-01-20,CA_2,SKU_001,18,5.73,0,10,3,3.51
2024-01-21,CA_2,SKU_001,18,6.12,0,10,3,3.51
2024-01-22,CA_2,SKU_001,12,5.84,0,10,3,3.51
2024-01-23,CA_2,SKU_001,14,6.08,0,10,3,3.51
2024-01-24,CA_2,SKU_001,16,6.38,0,10,3,3.51
2024-01-25,CA_2,SKU_001,18,6.37,0,10,3,3.51
2024-01-26,CA_2,SKU_001,15,5.81,0,10,3,3.51
2024-01-27,CA_2,SKU_001,20,6.33,0,10,3,3.51
2024-01-28,CA_2,SKU_001,15,6.46,0,10,3,3.51
2024-01-29,CA_2,SKU_001,7,6.25,0,10,3,3.51
2024-01-30,CA_2,SKU_001,16,5.84,1,10,3,3.51
2024-01-31,CA_2,SKU_001,27,5.71,1,10,3,3.51
2024-02-01,CA_2,SKU_001,19,5.81,0,10,3,3.51
2024-02-02,CA_2,SKU_001,21,5.18,1,10,3,3.51
2024-02-03,CA_2,SKU_001,20,5.83,0,10,3,3.51
2024-02-04,CA_2,SKU_001,17,5.84,0,10,3,3.51
2024-02-05,CA_2,SKU_001,15,5.95,0,10,3,3.51
2024-02-06,CA_2,SKU_001,11,6.21,0,10,3,3.51
2024-02-07,CA_2,SKU_001,17,6.2,0,10,3,3.51
2024-02-08,CA_2,SKU_001,17,5.71,0,10,3,3.51
2024-02-09,CA_2,SKU_001,18,6.01,0,10,3,3.51
2024-02-10,CA_2,SKU_001,21,5.95,0,10,3,3.51
2024-02-11,CA_2,SKU_001,16,5.67,0,10,3,3.51
2024-02-12,CA_2,SKU_001,16,5.98,0,10,3,3.51
2024-02-13,CA_2,SKU_001,14,6.14,0,10,3,3.51
2024-02-14,CA_2,SKU_001,16,5.92,0,10,3,3.51
2024-02-15,CA_2,SKU_001,26,5.55,1,10,3,3.51
2024-02-16,CA_2,SKU_001,15,5.93,0,10,3,3.51
2024-02-17,CA_2,SKU_001,16,5.75,0,10,3,3.51
2024-02-18,CA_2,SKU_001,18,6.07,0,10,3,3.51
2024-02-19,CA_2,SKU_001,7,5.69,0,10,3,3.51
2024-02-20,CA_2,SKU_001,15,5.83,0,10,3,3.51
2024-02-21,CA_2,SKU_001,13,6.08,0,10,3,3.51
2024-02-22,CA_2,SKU_001,14,6.02,0,10,3,3.51
2024-02-23,CA_2,SKU_001,15,6.49,0,10,3,3.51
2024-02-24,CA_2,SKU_001,19,5.28,1,10,3,3.51
2024-02-25,CA_2,SKU_001,14,5.83,0,10,3,3.51
2024-02-26,CA_2,SKU_001,9,5.96,0,10,3,3.51
2024-02-27,CA_2,SKU_001,11,5.81,0,10,3,3.51
2024-02-28,CA_2,SKU_001,22,5.52,1,10,3,3.51
2024-02-29,CA_2,SKU_001,18,6.1,0,10,3,3.51
2024-03-01,CA_2,SKU_001,17,5.7,1,10,3,3.51
2024-03-02,CA_2,SKU_001,22,5.56,1,10,3,3.51
2024-03-03,CA_2,SKU_001,19,5.95,0,10,3,3.51
2024-03-04,CA_2,SKU_001,13,6.09,0,10,3,3.51
2024-03-05,CA_2,SKU_001,11,6.11,0,10,3,3.51
2024-03-06,CA_2,SKU_001,14,5.98,0,10,3,3.51
2024-03-07,CA_2,SKU_001,24,5.45,1,10,3,3.51
2024-03-08,CA_2,SKU_001,12,5.62,0,10,3,3.51
2024-03-09,CA_2,SKU_001,15,5.63,0,10,3,3.51
2024-03-10,CA_2,SKU_001,14,6.23,0,10,3,3.51
2024-03-11,CA_2,SKU_001,12,6.12,0,10,3,3.51
2024-03-12,CA_2,SKU_001,12,5.93,0,10,3,3.51
2024-03-13,CA_2,SKU_001,9,5.88,0,10,3,3.51
2024-03-14,CA_2,SKU_001,18,6.08,0,10,3,3.51
2024-03-15,CA_2,SKU_001,17,6.06,0,10,3,3.51
2024-03-16,CA_2,SKU_001,18,5.88,0,10,3,3.51
2024-03-17,CA_2,SKU_001,28,5.36,1,10,3,3.51
2024-03-18,CA_2,SKU_001,14,5.95,0,10,3,3.51
2024-03-19,CA_2,SKU_001,8,5.78,0,10,3,3.51
2024-03-20,CA_2,SKU_001,16,5.48,1,10,3,3.51
2024-03-21,CA_2,SKU_001,16,5.87,0,10,3,3.51
2024-03-22,CA_2,SKU_001,13,6.11,0,10,3,3.51
2024-03-23,CA_2,SKU_001,18,5.63,0,10,3,3.51
2024-03-24,CA_2,SKU_001,19,5.96,0,10,3,3.51
2024-03-25,CA_2,SKU_001,12,6.03,0,10,3,3.51
2024-03-26,CA_2,SKU_001,6,5.8,0,10,3,3.51
2024-03-27,CA_2,SKU_001,21,5.49,1,10,3,3.51
2024-03-28,CA_2,SKU_001,16,6.2,0,10,3,3.51
2024-03-29,CA_2,SKU_001,15,6.28,0,10,3,3.51
2024-03-30,CA_2,SKU_001,19,6.21,0,10,3,3.51
2024-03-31,CA_2,SKU_001,15,5.92,0,10,3,3.51
2024-04-01,CA_2,SKU_001,13,6.01,0,10,3,3.51
2024-04-02,CA_2,SKU_001,20,5.93,0,10,3,3.51
2024-04-03,CA_2,SKU_001,19,6.02,0,10,3,3.51
2024-04-04,CA_2,SKU_001,26,5.27,1,10,3,3.51
2024-04-05,CA_2,SKU_001,15,6.34,0,10,3,3.51
2024-04-06,CA_2,SKU_001,16,6.51,0,10,3,3.51
2024-04-07,CA_2,SKU_001,23,5.4,1,10,3,3.51
2024-04-08,CA_2,SKU_001,13,5.59,0,10,3,3.51
2024-04-09,CA_2,SKU_001,22,5.63,1,10,3,3.51
2024-04-10,CA_2,SKU_001,11,6.29,0,10,3,3.51
2024-04-11,CA_2,SKU_001,14,6.05,0,10,3,3.51
2024-04-12,CA_2,SKU_001,16,5.97,0,10,3,3.51
2024-04-13,CA_2,SKU_001,15,5.72,0,10,3,3.51
2024-04-14,CA_2,SKU_001,15,5.74,0,10,3,3.51
2024-04-15,CA_2,SKU_001,8,6.03,0,10,3,3.51
2024-04-16,CA_2,SKU_001,15,6.21,0,10,3,3.51
2024-04-17,CA_2,SKU_001,17,5.47,1,10,3,3.51
2024-04-18,CA_2,SKU_001,14,5.68,0,10,3,3.51
2024-04-19,CA_2,SKU_001,11,6.09,0,10,3,3.51
2024-04-20,CA_2,SKU_001,22,5.84,0,10,3,3.51
2024-04-21,CA_2,SKU_001,18,6.1,0,10,3,3.51
2024-04-22,CA_2,SKU_001,25,5.23,1,10,3,3.51
2024-04-23,CA_2,SKU_001,11,5.67,0,10,3,3.51
2024-04-24,CA_2,SKU_001,13,5.7,0,10,3,3.51
2024-04-25,CA_2,SKU_001,16,5.9,0,10,3,3.51
2024-04-26,CA_2,SKU_001,15,6.03,0,10,3,3.51
2024-04-27,CA_2,SKU_001,26,5.55,1,10,3,3.51
2024-04-28,CA_2,SKU_001,21,5.4,1,10,3,3.51
2024-04-29,CA_2,SKU_001,15,6.04,0,10,3,3.51
2024-04-30,CA_2,SKU_001,14,6.21,0,10,3,3.51
2024-05-01,CA_2,SKU_001,15,6.26,0,10,3,3.51
2024-05-02,CA_2,SKU_001,15,6.11,0,10,3,3.51
2024-05-03,CA_2,SKU_001,14,6.23,0,10,3,3.51
2024-05-04,CA_2,SKU_001,16,5.82,0,10,3,3.51
2024-05-05,CA_2,SKU_001,16,5.88,0,10,3,3.51
2024-05-06,CA_2,SKU_001,6,5.81,0,10,3,3.51
2024-05-07,CA_2,SKU_001,12,5.8,0,10,3,3.51
2024-05-08,CA_2,SKU_001,16,5.88,0,10,3,3.51
2024-05-09,CA_2,SKU_001,15,5.77,0,10,3,3.51
2024-05-10,CA_2,SKU_001,11,5.65,0,10,3,3.51
2024-05-11,CA_2,SKU_001,17,6.31,0,10,3,3.51
2024-05-12,CA_2,SKU_001,17,5.92,0,10,3,3.51
2024-05-13,CA_2,SKU_001,15,6.03,0,10,3,3.51
2024-05-14,CA_2,SKU_001,10,5.81,0,10,3,3.51
2024-05-15,CA_2,SKU_001,11,6.05,0,10,3,3.51
2024-05-16,CA_2,SKU_001,18,5.76,0,10,3,3.51
2024-05-17,CA_2,SKU_001,12,6.09,0,10,3,3.51
2024-05-18,CA_2,SKU_001,23,5.3,1,10,3,3.51
2024-05-19,CA_2,SKU_001,19,6.02,0,10,3,3.51
2024-05-20,CA_2,SKU_001,12,5.9,0,10,3,3.51
2024-05-21,CA_2,SKU_001,11,6.2,0,10,3,3.51
2024-05-22,CA_2,SKU_001,28,5.58,1,10,3,3.51
2024-05-23,CA_2,SKU_001,22,6.16,0,10,3,3.51
2024-05-24,CA_2,SKU_001,15,6.04,0,10,3,3.51
2024-05-25,CA_2,SKU_001,12,5.79,0,10,3,3.51
2024-05-26,CA_2,SKU_001,18,5.93,0,10,3,3.51
2024-05-27,CA_2,SKU_001,9,5.87,0,10,3,3.51
2024-05-28,CA_2,SKU_001,12,6.0,0,10,3,3.51
2024-05-29,CA_2,SKU_001,15,5.83,0,10,3,3.51
2024-05-30,CA_2,SKU_001,17,5.96,0,10,3,3.51
2024-05-31,CA_2,SKU_001,11,5.94,0,10,3,3.51
2024-06-01,CA_2,SKU_001,16,5.98,0,10,3,3.51
2024-06-02,CA_2,SKU_001,16,6.05,0,10,3,3.51
2024-06-03,CA_2,SKU_001,13,6.14,0,10,3,3.51
2024-06-04,CA_2,SKU_001,16,5.95,0,10,3,3.51
2024-06-05,CA_2,SKU_001,20,5.58,1,10,3,3.51
2024-06-06,CA_2,SKU_001,15,5.95,0,10,3,3.51
2024-06-07,CA_2,SKU_001,14,5.93,0,10,3,3.51
2024-06-08,CA_2,SKU_001,21,5.72,0,10,3,3.51
2024-06-09,CA_2,SKU_001,15,5.89,0,10,3,3.51
2024-06-10,CA_2,SKU_001,16,6.14,0,10,3,3.51
2024-06-11,CA_2,SKU_001,17,5.96,0,10,3,3.51
2024-06-12,CA_2,SKU_001,10,5.88,0,10,3,3.51
2024-06-13,CA_2,SKU_001,20,5.31,1,10,3,3.51
2024-06-14,CA_2,SKU_001,24,5.71,1,10,3,3.51
2024-06-15,CA_2,SKU_001,18,6.0,0,10,3,3.51
2024-06-16,CA_2,SKU_001,22,5.9,0,10,3,3.51
2024-06-17,CA_2,SKU_001,25,5.55,1,10,3,3.51
2024-06-18,CA_2,SKU_001,16,5.84,0,10,3,3.51
2024-06-19,CA_2,SKU_001,13,6.19,0,10,3,3.51
2024-06-20,CA_2,SKU_001,23,5.42,1,10,3,3.51
2024-06-21,CA_2,SKU_001,15,6.12,0,10,3,3.51
2024-06-22,CA_2,SKU_001,22,5.51,1,10,3,3.51
2024-06-23,CA_2,SKU_001,14,6.04,0,10,3,3.51
2024-06-24,CA_2,SKU_001,9,5.84,0,10,3,3.51
2024-06-25,CA_2,SKU_001,11,6.03,0,10,3,3.51
2024-06-26,CA_2,SKU_001,25,6.02,0,10,3,3.51
2024-06-27,CA_2,SKU_001,12,5.99,0,10,3,3.51
2024-06-28,CA_2,SKU_001,14,5.62,0,10,3,3.51
2024-06-29,CA_2,SKU_001,18,5.8,0,10,3,3.51
2024-06-30,CA_2,SKU_001,15,6.04,0,10,3,3.51
2024-07-01,CA_2,SKU_001,13,5.28,1,10,3,3.51
2024-07-02,CA_2,SKU_001,10,5.92,0,10,3,3.51
2024-07-03,CA_2,SKU_001,12,5.95,0,10,3,3.51
2024-07-04,CA_2,SKU_001,20,6.09,0,10,3,3.51
2024-07-05,CA_2,SKU_001,12,5.82,0,10,3,3.51
2024-07-06,CA_2,SKU_001,15,6.05,0,10,3,3.51
2024-07-07,CA_2,SKU_001,14,6.21,0,10,3,3.51
2024-07-08,CA_2,SKU_001,26,5.54,1,10,3,3.51
2024-07-09,CA_2,SKU_001,13,5.82,0,10,3,3.51
2024-07-10,CA_2,SKU_001,18,6.13,0,10,3,3.51
2024-07-11,CA_2,SKU_001,23,5.61,1,10,3,3.51
2024-07-12,CA_2,SKU_001,8,6.03,0,10,3,3.51
2024-07-13,CA_2,SKU_001,18,6.39,0,10,3,3.51
2024-07-14,CA_2,SKU_001,16,5.97,0,10,3,3.51
2024-07-15,CA_2,SKU_001,12,5.97,0,10,3,3.51
2024-07-16,CA_2,SKU_001,16,5.94,0,10,3,3.51
2024-07-17,CA_2,SKU_001,26,5.64,1,10,3,3.51
2024-07-18,CA_2,SKU_001,16,6.29,0,10,3,3.51
2024-07-19,CA_2,SKU_001,11,5.83,0,10,3,3.51
2024-07-20,CA_2,SKU_001,17,6.36,0,10,3,3.51
2024-07-21,CA_2,SKU_001,20,6.11,0,10,3,3.51
2024-07-22,CA_2,SKU_001,23,5.67,1,10,3,3.51
2024-07-23,CA_2,SKU_001,23,5.55,1,10,3,3.51
2024-07-24,CA_2,SKU_001,20,5.34,1,10,3,3.51
2024-07-25,CA_2,SKU_001,17,6.01,0,10,3,3.51
2024-07-26,CA_2,SKU_001,12,6.26,0,10,3,3.51
2024-07-27,CA_2,SKU_001,21,5.39,1,10,3,3.51
2024-07-28,CA_2,SKU_001,11,6.19,0,10,3,3.51
2024-07-29,CA_2,SKU_001,13,6.19,0,10,3,3.51
2024-07-30,CA_2,SKU_001,11,6.14,0,10,3,3.51
2024-07-31,CA_2,SKU_001,13,6.03,0,10,3,3.51
2024-08-01,CA_2,SKU_001,21,5.33,1,10,3,3.51
2024-08-02,CA_2,SKU_001,16,5.89,0,10,3,3.51
2024-08-03,CA_2,SKU_001,23,5.36,1,10,3,3.51
2024-08-04,CA_2,SKU_001,19,5.87,0,10,3,3.51
2024-08-05,CA_2,SKU_001,18,5.82,0,10,3,3.51
2024-08-06,CA_2,SKU_001,15,5.88,0,10,3,3.51
2024-08-07,CA_2,SKU_001,12,6.22,0,10,3,3.51
2024-08-08,CA_2,SKU_001,17,5.83,0,10,3,3.51
2024-08-09,CA_2,SKU_001,14,5.88,0,10,3,3.51
2024-08-10,CA_2,SKU_001,15,5.97,0,10,3,3.51
2024-08-11,CA_2,SKU_001,17,6.38,0,10,3,3.51
2024-08-12,CA_2,SKU_001,14,5.97,0,10,3,3.51
2024-08-13,CA_2,SKU_001,15,6.02,0,10,3,3.51
2024-08-14,CA_2,SKU_001,17,5.86,0,10,3,3.51
2024-08-15,CA_2,SKU_001,27,5.82,0,10,3,3.51
2024-08-16,CA_2,SKU_001,15,5.78,0,10,3,3.51
2024-08-17,CA_2,SKU_001,24,5.66,1,10,3,3.51
2024-08-18,CA_2,SKU_001,13,6.27,0,10,3,3.51
2024-08-19,CA_2,SKU_001,14,5.8,0,10,3,3.51
2024-08-20,CA_2,SKU_001,14,5.92,0,10,3,3.51
2024-08-21,CA_2,SKU_001,22,5.45,1,10,3,3.51
2024-08-22,CA_2,SKU_001,20,5.63,1,10,3,3.51
2024-08-23,CA_2,SKU_001,14,5.74,0,10,3,3.51
2024-08-24,CA_2,SKU_001,14,5.82,0,10,3,3.51
2024-08-25,CA_2,SKU_001,16,5.88,0,10,3,3.51
2024-08-26,CA_2,SKU_001,14,5.89,0,10,3,3.51
2024-08-27,CA_2,SKU_001,7,6.16,0,10,3,3.51
2024-01-01,CA_2,SKU_002,30,8.29,0,39,5,4.27
2024-01-02,CA_2,SKU_002,28,8.05,0,10,5,4.27
2024-01-03,CA_2,SKU_002,31,8.02,0,10,5,4.27
2024-01-04,CA_2,SKU_002,41,7.13,1,10,5,4.27
2024-01-05,CA_2,SKU_002,33,7.95,0,10,5,4.27
2024-01-06,CA_2,SKU_002,32,7.65,0,10,5,4.27
2024-01-07,CA_2,SKU_002,33,7.66,1,10,5,4.27
2024-01-08,CA_2,SKU_002,33,7.95,0,10,5,4.27
2024-01-09,CA_2,SKU_002,25,8.19,0,10,5,4.27
2024-01-10,CA_2,SKU_002,30,7.87,0,10,5,4.27
2024-01-11,CA_2,SKU_002,35,7.96,0,10,5,4.27
2024-01-12,CA_2,SKU_002,40,8.05,0,10,5,4.27
2024-01-13,CA_2,SKU_002,33,7.7,0,10,5,4.27
2024-01-14,CA_2,SKU_002,25,7.86,0,10,5,4.27
2024-01-15,CA_2,SKU_002,35,7.57,0,10,5,4.27
2024-01-16,CA_2,SKU_002,31,8.28,0,10,5,4.27
2024-01-17,CA_2,SKU_002,39,7.07,1,10,5,4.27
2024-01-18,CA_2,SKU_002,25,7.89,0,10,5,4.27
2024-01-19,CA_2,SKU_002,37,7.69,0,10,5,4.27
2024-01-20,CA_2,SKU_002,44,7.19,1,10,5,4.27
2024-01-21,CA_2,SKU_002,25,7.98,0,10,5,4.27
2024-01-22,CA_2,SKU_002,33,7.85,0,10,5,4.27
2024-01-23,CA_2,SKU_002,31,7.98,0,10,5,4.27
2024-01-24,CA_2,SKU_002,43,7.46,1,10,5,4.27
2024-01-25,CA_2,SKU_002,30,8.39,0,10,5,4.27
2024-01-26,CA_2,SKU_002,35,8.26,0,10,5,4.27
2024-01-27,CA_2,SKU_002,33,8.0,0,10,5,4.27
2024-01-28,CA_2,SKU_002,31,7.98,0,10,5,4.27
2024-01-29,CA_2,SKU_002,35,7.99,0,10,5,4.27
